"","ResponseID","ResponseSet","Name","ExternalDataReference","EmailAddress","Status","StartDate","EndDate","Finished","Intro","Place","ID","Nationality","Age","Sex","English_native","Fluency_1","Fluency_2","Speak_eng","Native_lang","Other_lang","Thanks","Descript","Timing_descript_1","Timing_descript_2","Timing_descript_3","Timing_descript_4","Descript_online","Timing_descript_onli_1","Timing_descript_onli_2","Timing_descript_onli_3","Timing_descript_onli_4","Fragment","Timing_fragment_1","Timing_fragment_2","Timing_fragment_3","Timing_fragment_4","Test_1","Test_2","Start_exp_MPI","Start_Exp_Online","partID","variable","value","trialNumber","setNum","context","question","responsePhoneme","responseType","answer","blockName","lastAnswer","contextSample","responseSample"
"5615","R_um4pDhngSEyNvvX","Default Response Set","Anonymous","","","0","2016-07-19 13:02:57","2016-07-19 14:24:55","1","1","1","","British","37","F","1","","","","","","1","","4247.698","4247.698","4249.374","1","1","4247.699","4247.699","4249.373","1","1","0","0","37.022","0","1","1","","1","O13","ST_3_4","2",47,4,"ST","whNonQ","wh","other","Yes","Online","No","ST 4","wh 4"
"5534","R_um4pDhngSEyNvvX","Default Response Set","Anonymous","","","0","2016-07-19 13:02:57","2016-07-19 14:24:55","1","1","1","","British","37","F","1","","","","","","1","","4247.698","4247.698","4249.374","1","1","4247.699","4247.699","4249.373","1","1","0","0","37.022","0","1","1","","1","O13","IN_3_3","1",48,3,"IN","whNonQ","wh","other","No","Online","Yes","IN 3","wh 3"
"6182","R_um4pDhngSEyNvvX","Default Response Set","Anonymous","","","0","2016-07-19 13:02:57","2016-07-19 14:24:55","1","1","1","","British","37","F","1","","","","","","1","","4247.698","4247.698","4249.374","1","1","4247.699","4247.699","4249.373","1","1","0","0","37.022","0","1","1","","1","O13","IN_15","2",49,15,"IN",NA,"wh","other","Yes","Online","No","IN 15","wh 15"
"6074","R_um4pDhngSEyNvvX","Default Response Set","Anonymous","","","0","2016-07-19 13:02:57","2016-07-19 14:24:55","1","1","1","","British","37","F","1","","","","","","1","","4247.698","4247.698","4249.374","1","1","4247.699","4247.699","4249.373","1","1","0","0","37.022","0","1","1","","1","O13","IN_3_13","2",50,13,"IN","whNonQ","wh","other","Yes","Online","Yes","IN 13","wh 13"
"3812","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","ST_3_21","2",1,21,"ST","whNonQ","wh","other","Yes","Online","No","ST 21","wh 21"
"3758","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","ST_2_20","1",2,20,"ST","oQ","other","Q","No","Online","Yes","ST 20","other 20"
"3569","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","IN_17","1",3,17,"IN",NA,"wh","other","No","Online","No","IN 17","wh 17"
"3137","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","IN_2_9","1",4,9,"IN","oQ","other","Q","No","Online","No","IN 9","other 9"
"3623","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","IN_1_18","2",5,18,"IN","whQ","wh","Q","Yes","Online","No","IN 18","wh 18"
"3326","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","ST_4_12","2",6,12,"ST","oNonQ","other","other","Yes","Online","Yes","ST 12","other 12"
"3731","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","IN_3_20","1",7,20,"IN","whNonQ","wh","other","No","Online","Yes","IN 20","wh 20"
"3461","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","IN_3_15","2",8,15,"IN","whNonQ","wh","other","Yes","Online","No","IN 15","wh 15"
"2705","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","IN_4_1","1",9,1,"IN","oNonQ","other","other","No","Online","Yes","IN 1","other 1"
"3029","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","IN_7","1",10,7,"IN",NA,"wh","other","No","Online","No","IN 7","wh 7"
"3002","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","ST_3_6","2",11,6,"ST","whNonQ","wh","other","Yes","Online","No","ST 6","wh 6"
"3191","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","IN_3_10","1",12,10,"IN","whNonQ","wh","other","No","Online","Yes","IN 10","wh 10"
"3650","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","ST_18","2",13,18,"ST",NA,"wh","other","Yes","Online","No","ST 18","wh 18"
"3164","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","ST_1_9","2",14,9,"ST","whQ","wh","Q","Yes","Online","Yes","ST 9","wh 9"
"2867","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","IN_2_4","1",15,4,"IN","oQ","other","Q","No","Online","Yes","IN 4","other 4"
"3974","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","ST_1_24","2",16,24,"ST","whQ","wh","Q","Yes","Online","No","ST 24","wh 24"
"3596","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","ST_4_17","2",17,17,"ST","oNonQ","other","other","Yes","Online","Yes","ST 17","other 17"
"3677","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","IN_2_19","1",18,19,"IN","oQ","other","Q","No","Online","Yes","IN 19","other 19"
"4001","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","IN_3_25","1",19,25,"IN","whNonQ","wh","other","No","Online","No","IN 25","wh 25"
"3407","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","IN_2_14","1",20,14,"IN","oQ","other","Q","No","Online","No","IN 14","other 14"
"2975","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","IN_4_6","1",21,6,"IN","oNonQ","other","other","No","Online","No","IN 6","other 6"
"3056","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","ST_4_7","2",22,7,"ST","oNonQ","other","other","Yes","Online","No","ST 7","other 7"
"3488","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","ST_2_15","2",23,15,"ST","oQ","other","Q","Yes","Online","Yes","ST 15","other 15"
"3515","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","IN_4_16","1",24,16,"IN","oNonQ","other","other","No","Online","Yes","IN 16","other 16"
"3866","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","ST_4_22","2",25,22,"ST","oNonQ","other","other","Yes","Online","No","ST 22","other 22"
"3785","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","IN_4_21","1",26,21,"IN","oNonQ","other","other","No","Online","Yes","IN 21","other 21"
"2921","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","IN_3_5","1",27,5,"IN","whNonQ","wh","other","No","Online","No","IN 5","wh 5"
"3353","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","IN_1_13","1",28,13,"IN","whQ","wh","Q","No","Online","No","IN 13","wh 13"
"2894","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","ST_1_4","2",29,4,"ST","whQ","wh","Q","Yes","Online","No","ST 4","wh 4"
"3299","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","IN_12","1",30,12,"IN",NA,"wh","other","No","Online","Yes","IN 12","wh 12"
"3893","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","IN_1_23","1",31,23,"IN","whQ","wh","Q","No","Online","No","IN 23","wh 23"
"2840","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","ST_3","2",32,3,"ST","whNonQ","wh","other","Yes","Online","No","ST 3","wh 3"
"3704","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","ST_1_19","2",33,19,"ST","whQ","wh","Q","Yes","Online","Yes","ST 19","wh 19"
"3434","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","ST_1_14","2",34,14,"ST","whQ","wh","Q","Yes","Online","Yes","ST 14","wh 14"
"3947","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","IN_2_24","1",35,24,"IN","oQ","other","Q","No","Online","Yes","IN 24","other 24"
"3218","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","ST_2_10","2",36,10,"ST","oQ","other","Q","Yes","Online","No","ST 10","other 10"
"3272","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","ST_3_11","2",37,11,"ST","whNonQ","wh","other","Yes","Online","Yes","ST 11","wh 11"
"4028","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","ST_2_25","2",38,25,"ST","oQ","other","Q","Yes","Online","Yes","ST 25","other 25"
"3542","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","ST_3_16","2",39,16,"ST","whNonQ","wh","other","Yes","Online","Yes","ST 16","wh 16"
"2732","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","ST_3_1","2",40,1,"ST","whNonQ","wh","other","Yes","Online","Yes","ST 1","wh 1"
"3380","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","ST_13","2",41,13,"ST",NA,"wh","other","Yes","Online","Yes","ST 13","wh 13"
"2759","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","IN_2","1",42,2,"IN","oQ","other","Q","No","Online","Yes","IN 2","other 2"
"3839","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","IN_22","1",43,22,"IN",NA,"wh","other","No","Online","No","IN 22","wh 22"
"3920","R_3Ldl1dNuSbEv69v","Default Response Set","Anonymous","","","0","2016-06-29 13:57:56","2016-06-29 14:13:59","1","1","1","","english","35","M","1","","","","","german","1","","26.503","50.252","51.233","7","1","26.504","50.252","51.233","7","1","0","0","30.642","0","1","2","","1","O14","ST_23","2",44,23,"ST",NA,"wh","other","Yes","Online","No","ST 23","wh 23"
